index,socio_std,hh_std,minority_std,housing_std,overall_std,null_pct,uninsured_pct,socio_wgt,hh_wgt,minority_wgt,housing_wgt,overall_wgt,count
columbia_or,0.16647243649058277,0.18966241354340904,0.16481595931354598,0.2748002161166868,0.19904508701966664,0.0,0.05842559635012094,0.530871467621089,0.6434103891762207,0.23125550136673811,0.566024709445242,0.5100040412184618,10
columbia_pa,0.19680555112186485,0.21572654604073804,0.11056416365945292,0.21647244562365375,0.14811496725115098,0.0,0.04602839021443673,0.5021217864693446,0.4865548172757475,0.14886836303231651,0.4877276683781335,0.39418030655391123,15
columbia_wa,,,,,,0.0,0.04848787803049238,0.4178,0.7822,0.4193,0.6962,0.5875,1
columbia_wi,0.18919005275279685,0.12365976783828353,0.11163242000856964,0.28620496297816594,0.22624628776462327,0.0,0.05119921340028795,0.2976587930610668,0.4272870439301893,0.2298995891421147,0.5720602451100889,0.36102925694420057,12
columbiana_oh,0.2062905179788228,0.22835748465312333,0.1343942189491666,0.2049595092125922,0.205221443096285,0.0,0.06966145207349787,0.5866513869792217,0.6213368123996423,0.10335078122746459,0.5707538984452372,0.4964789025316578,24
columbus_nc,0.13435847811368523,0.16915771733306562,0.17608495873386712,0.21696269885007352,0.11679106316793866,0.0,0.1301227506084238,0.7580114046151387,0.8091188833425115,0.5214804380651236,0.6759907874868989,0.7798128026575241,13
colusa_ca,0.0646508468622028,0.17686685670300137,0.06588395100477808,0.18941531881027995,0.08158590564552187,0.0,0.10263697353708535,0.654029947819605,0.6875669260156542,0.8758457743197913,0.7385814153932165,0.8095113212821469,5
comal_tx,0.1814918736951914,0.22402975438867326,0.16795169768008655,0.2724300164089481,0.2352296614442754,0.0,0.12186058905823223,0.290658370652198,0.534351908628615,0.5221280028424021,0.4768121142586438,0.41379502283544417,24
comanche_ks,,,,,,0.0,0.08876404494382023,0.2393,0.754,0.0739,0.5488,0.3346,1
comanche_ok,0.2488498092839236,0.2697007062796498,0.14683332662053128,0.2865836597439883,0.25904941238002355,0.0,0.1171743050399393,0.5506304134267834,0.6683817413369669,0.5336517872732762,0.514341374499229,0.5828728510700794,32
comanche_tx,0.22601628812986024,0.12756565303142275,0.1701197298963292,0.31199471550011865,0.26062916663336055,0.0,0.17836235642830678,0.5418243052982586,0.8194005854020008,0.6093924564653576,0.6365826824749907,0.6748114116339385,4
concho_tx,,,,,,0.0,0.123789274746043,0.5613,0.0813,0.8718,0.7453,0.6057,1
concordia parish_la,0.11506047540315481,0.34643750807324547,0.041247278698115335,0.26924403057449575,0.2095418406905886,0.0,0.17181958943109735,0.7992831976424754,0.6551580740222767,0.3643884820938015,0.6616998351730683,0.7050718245841865,5
conecuh_al,0.10809262231993448,0.2037318531796145,0.06675226587914451,0.3389537829852324,0.16430379484357627,0.0,0.14415854243247564,0.8468246923445741,0.8112161099568483,0.3220318363432955,0.35779721911459167,0.6728832028128496,5
conejos_co,0.11440987719598335,0.04292138161802342,0.08287291475506335,0.11122789668064392,0.09425733393216684,0.0,0.13399656104151314,0.821122918201916,0.9278450626381725,0.7081634487840824,0.8194586219602062,0.9002490420044216,2
contra costa_ca,0.2919821806054232,0.25231784623808995,0.1920256571040903,0.2903929092737704,0.29821724474227895,0.0,0.056641667703510354,0.37535437075941963,0.4070343897667499,0.717012553309208,0.4777187924609551,0.46485367126495813,207
converse_wy,0.11540370805712152,0.26235586995529564,0.08423607204359265,0.3031855097680846,0.1963817943870222,0.0,0.08430377938129599,0.38094703865113955,0.5367312281203115,0.14982131170965207,0.5425173394298778,0.3838507823104951,4
conway_ar,0.12929651838571166,0.1857504822784228,0.23519906178951194,0.238428315572347,0.16499901817889703,0.0,0.07351956376159954,0.6685571845403233,0.8322430115756242,0.31106604802449056,0.5089217019037597,0.6378040993016358,6
cook_ga,0.05088656502457207,0.04618181460272,0.17118550123574527,0.23919723381901112,0.10043825217515484,0.0,0.17853817504655495,0.7748655493482309,0.8560590898510243,0.4641602770018622,0.7643946927374301,0.8075260242085661,4
cook_il,0.3184199429594293,0.29942133763860634,0.21132939852699897,0.25790407150179734,0.290047180453245,0.002276176024279211,0.09423420363920801,0.5203959604067524,0.39220362841109946,0.6868904863565594,0.5046574456053244,0.5293355952148269,1315
cook_mn,0.11349063838044088,0.1547149637236166,0.1064195705685754,0.14870455608353098,0.08414570696119912,0.3333333333333333,0.05290905667482583,0.27186253059687443,0.5258831670118622,0.2022488420259838,0.8443471662587083,0.4667753342120128,2
cooke_tx,0.3097476273978082,0.2099185896620742,0.26115834790136694,0.22170856957147275,0.29691956071588527,0.0,0.14735538652043162,0.48357518384675646,0.6384681761896338,0.49822325945768364,0.6097271183442421,0.5634183290793764,8
cooper_mo,0.1321373452132288,0.22590235279872584,0.1010920768408682,0.13806816070332797,0.12357787827924546,0.0,0.08443990466462377,0.5445783792986041,0.6970301838610827,0.1374514584042674,0.6320331120190671,0.5291279650436954,5
coos_nh,0.20962124328503454,0.18021763408824243,0.14741565600832104,0.2703655017665059,0.20003116802593085,0.0,0.08312004494662588,0.5356369249016792,0.7098205193832324,0.19246757288220237,0.6893936200761596,0.5612793713714963,11
coos_or,0.11294432994474167,0.14395488609550294,0.12241424523272378,0.21537653700509646,0.14277333075318716,0.0,0.07703607758893032,0.6466127472041449,0.7877624297087256,0.23561305048335124,0.7781300451759651,0.6890659821823466,13
coosa_al,0.18493098712763092,0.17280278740035804,0.3238356115891724,0.26060109362778966,0.29139341104424443,0.0,0.07480423767848918,0.6688965361584523,0.6020227084292953,0.30811198526024874,0.5185054629203132,0.5548583141409489,3
copiah_ms,0.12424358333531758,0.2679686076141507,0.1429742028012979,0.17462717715178241,0.1400490021385372,0.0,0.14599073848403607,0.8351424567389715,0.6701557327391108,0.5577728317259149,0.7203026600745099,0.7944790710629852,6
corson_sd,0.03839589821842954,0.0018384776310850566,0.07622611101190983,0.2242235603142542,0.09913637072235396,0.0,0.2461612284069098,0.9438636516314779,0.7979490882917466,0.3976814299424184,0.7371330374280229,0.8498392994241842,2
cortland_ny,0.14908184527603988,0.28076044935895517,0.07445660521811387,0.21151716385688563,0.16434490524134868,0.0,0.042723853458845044,0.504080082289134,0.530842472414438,0.1740837104918646,0.5627831203374686,0.4384840221931301,12
coryell_tx,0.14584609456771064,0.3067945302492365,0.11362661188341654,0.26764420412181544,0.19294599976037183,0.05263157894736842,0.08251309503252173,0.6099343622287458,0.640433577965809,0.532285273124964,0.3850864890922696,0.5391830138721004,18
coshocton_oh,0.19880494768043935,0.2818423004684239,0.11095068774510192,0.2307133355968446,0.21627450766714662,0.0,0.10835566249248099,0.6561445535079565,0.6147325723191338,0.14551173784655766,0.6148394460545743,0.5605014573194073,10
costilla_co,0.048648946545634446,0.07325626253092626,0.048931789258109114,0.22478924573920347,0.08739839815465723,0.0,0.11635475996745322,0.8805580960130187,0.8570188771358828,0.8497101708706265,0.4943698942229455,0.8596055329536207,2
cottle_tx,,,,,,0.0,0.1361675908810844,0.881,0.9982,0.5898,0.3883,0.8666,1
